course_id,userid_DI,registered,viewed,explored,certified,final_cc_cname_DI,LoE_DI,YoB,gender,start_time_DI,last_event_DI,nevents,ndays_act,nplay_video,nchapters,nforum_posts
HarvardX/PH207x/2012_Fall,MHxPC130302225,1,1,0,0,Australia,Secondary,1991.0,f,11/20/12,1/19/13,478.0,9.0,93.0,6.0,0
HarvardX/CB22x/2013_Spring,MHxPC130385338,1,1,0,0,India,Master's,1988.0,m,3/29/13,3/30/13,50.0,1.0,0.0,3.0,0
HarvardX/ER22x/2013_Spring,MHxPC130167553,1,1,0,1,China,Secondary,1993.0,m,4/13/13,7/20/13,487.0,10.0,0.0,7.0,0
HarvardX/CS50x/2012,MHxPC130142821,1,0,0,0,Unknown/Other,Master's,1988.0,f,8/29/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130214436,1,1,1,1,India,Master's,1983.0,m,10/12/12,2/26/13,5184.0,44.0,783.0,16.0,6
HarvardX/PH207x/2012_Fall,MHxPC130164540,1,1,1,1,United States,unk,-1.0,unk,8/18/12,1/20/13,3688.0,25.0,665.0,15.0,1
HarvardX/CS50x/2012,MHxPC130237283,1,0,0,0,United States,unk,1989.0,m,9/18/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130315373,1,1,0,0,United States,Secondary,1972.0,m,3/20/13,4/6/13,39.0,6.0,0.0,5.0,0
HarvardX/PH207x/2012_Fall,MHxPC130595420,1,1,0,0,United States,Bachelor's,1979.0,m,10/14/12,10/15/12,21.0,2.0,1.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130231944,1,1,0,0,United States,Bachelor's,1994.0,m,4/14/13,4/14/13,27.0,1.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130447697,1,0,0,0,"Other North & Central Amer., Caribbean",Bachelor's,1987.0,m,9/11/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130259506,1,1,1,1,Brazil,Bachelor's,1988.0,m,2/13/13,9/1/13,1437.0,35.0,0.0,34.0,2
HarvardX/CS50x/2012,MHxPC130403241,1,0,0,0,Other Middle East/Central Asia,Secondary,1983.0,m,8/5/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130066994,1,0,0,0,Other South Asia,Bachelor's,1990.0,m,6/10/13,6/10/13,2.0,1.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130439194,1,0,0,0,United States,Master's,1983.0,m,5/17/13,5/17/13,17.0,1.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130305464,1,1,0,0,Other Africa,Bachelor's,1986.0,m,3/28/13,5/27/13,28.0,6.0,5.0,2.0,0
HarvardX/CS50x/2012,MHxPC130016987,1,1,0,0,Brazil,Bachelor's,1989.0,m,2/28/13,2/28/13,13.0,1.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130415876,1,0,0,0,Unknown/Other,Master's,1988.0,f,8/20/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130388282,1,0,0,0,United States,Secondary,1956.0,m,4/26/13,5/7/13,7.0,5.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130030551,1,1,0,0,India,unk,-1.0,unk,2/15/13,7/31/13,246.0,3.0,0.0,8.0,0
HarvardX/ER22x/2013_Spring,MHxPC130369318,1,1,0,1,India,Secondary,1993.0,m,12/22/12,8/20/13,790.0,18.0,0.0,14.0,0
HarvardX/CS50x/2012,MHxPC130248692,1,0,0,0,Unknown/Other,Master's,1981.0,m,7/27/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130414493,1,1,1,1,United States,Bachelor's,1986.0,f,4/24/13,8/24/13,1300.0,17.0,94.0,7.0,0
HarvardX/CS50x/2012,MHxPC130551205,1,0,0,0,United States,Bachelor's,1985.0,m,7/24/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130149754,1,1,1,1,India,Bachelor's,1988.0,m,4/2/13,4/23/13,582.0,17.0,0.0,12.0,0
HarvardX/CS50x/2012,MHxPC130382536,1,1,1,0,India,Bachelor's,1988.0,m,6/26/13,8/11/13,226.0,10.0,0.0,12.0,0
HarvardX/PH278x/2013_Spring,MHxPC130263248,1,0,0,0,United Kingdom,Secondary,1995.0,m,4/29/13,4/29/13,1.0,1.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130220027,1,1,0,0,India,unk,-1.0,unk,8/17/12,4/19/13,1.0,1.0,0.0,3.0,0
HarvardX/CS50x/2012,MHxPC130555647,1,1,1,0,United Kingdom,unk,-1.0,unk,2/8/13,3/29/13,21.0,1.0,0.0,6.0,0
HarvardX/ER22x/2013_Spring,MHxPC130296076,1,1,1,1,United Kingdom,Master's,1988.0,f,12/21/12,8/13/13,2412.0,22.0,0.0,32.0,0
HarvardX/CS50x/2012,MHxPC130195049,1,1,1,1,Russian Federation,Secondary,1995.0,m,10/11/12,4/21/13,255.0,22.0,0.0,9.0,0
HarvardX/CS50x/2012,MHxPC130314840,1,0,0,0,Unknown/Other,Bachelor's,1989.0,m,7/26/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130328792,1,1,1,1,Other Middle East/Central Asia,Bachelor's,1985.0,m,10/24/12,3/25/13,13592.0,49.0,6569.0,15.0,0
HarvardX/CS50x/2012,MHxPC130252084,1,1,1,1,India,Secondary,1995.0,f,11/24/12,8/2/13,228.0,36.0,0.0,11.0,0
HarvardX/CS50x/2012,MHxPC130004696,1,0,0,0,Other Middle East/Central Asia,Secondary,1980.0,m,5/22/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130107297,1,1,1,1,United States,Bachelor's,1990.0,m,2/14/13,9/7/13,1635.0,74.0,0.0,27.0,0
HarvardX/ER22x/2013_Spring,MHxPC130475516,1,1,1,1,United States,unk,-1.0,unk,6/2/13,9/7/13,1567.0,26.0,0.0,22.0,0
HarvardX/CB22x/2013_Spring,MHxPC130161816,1,1,0,0,France,unk,-1.0,unk,2/27/13,3/13/13,39.0,4.0,0.0,2.0,0
HarvardX/CS50x/2012,MHxPC130306347,1,0,0,0,United States,Secondary,1992.0,m,9/30/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130354499,1,0,0,0,Other Middle East/Central Asia,Secondary,1991.0,m,8/26/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130573146,1,1,0,0,United Kingdom,unk,-1.0,unk,8/24/13,8/24/13,17.0,1.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130386005,1,0,0,0,India,Bachelor's,1990.0,m,6/24/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130119996,1,1,1,1,India,Secondary,1992.0,m,10/26/12,7/4/13,157.0,49.0,0.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130156333,1,1,1,1,Other Europe,Master's,1982.0,m,9/7/12,5/21/13,9330.0,58.0,3885.0,16.0,0
HarvardX/CS50x/2012,MHxPC130449957,1,1,1,1,United Kingdom,unk,-1.0,unk,7/24/12,7/24/13,37.0,24.0,0.0,12.0,0
HarvardX/CS50x/2012,MHxPC130411448,1,1,0,0,United States,Secondary,1995.0,f,11/25/12,5/23/13,1.0,1.0,0.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130575707,1,1,1,1,France,Bachelor's,1988.0,m,6/24/13,8/10/13,1121.0,10.0,0.0,34.0,0
HarvardX/ER22x/2013_Spring,MHxPC130125796,1,0,0,0,Unknown/Other,Bachelor's,1992.0,m,1/12/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130469404,1,1,0,1,Nigeria,Bachelor's,1986.0,m,6/21/13,8/20/13,370.0,9.0,0.0,8.0,0
HarvardX/CS50x/2012,MHxPC130576757,1,1,1,1,Other Africa,Secondary,1996.0,m,3/11/13,7/11/13,500.0,39.0,0.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130533208,1,1,0,0,United States,Master's,1979.0,m,10/15/12,10/20/12,352.0,3.0,69.0,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130349763,1,1,1,1,Other Europe,Secondary,1992.0,f,3/6/13,7/29/13,1679.0,22.0,0.0,31.0,0
HarvardX/ER22x/2013_Spring,MHxPC130441444,1,0,0,0,United States,Master's,1970.0,m,3/22/13,3/23/13,2.0,1.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130502808,1,1,1,0,Pakistan,Secondary,1994.0,m,9/20/12,7/4/13,6.0,2.0,0.0,7.0,0
HarvardX/PH207x/2012_Fall,MHxPC130486738,1,0,0,0,Unknown/Other,Bachelor's,1989.0,m,6/22/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130310804,1,1,0,0,United States,Bachelor's,1986.0,m,12/22/12,5/30/13,75.0,1.0,3.0,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130317714,1,1,0,0,Other Europe,Less than Secondary,1994.0,m,3/23/13,7/2/13,152.0,9.0,0.0,8.0,0
HarvardX/CS50x/2012,MHxPC130474998,1,1,1,1,United States,Master's,1973.0,f,3/13/13,6/6/13,313.0,22.0,0.0,11.0,0
HarvardX/ER22x/2013_Spring,MHxPC130531198,1,1,0,0,United States,Master's,1943.0,m,3/28/13,3/30/13,19.0,2.0,0.0,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130286890,1,1,1,1,United States,Master's,1983.0,m,5/8/13,8/14/13,1390.0,18.0,0.0,32.0,0
HarvardX/CB22x/2013_Spring,MHxPC130116331,1,1,1,1,Greece,unk,-1.0,unk,3/6/13,8/28/13,6787.0,89.0,0.0,27.0,0
HarvardX/CB22x/2013_Spring,MHxPC130324134,1,0,0,0,United States,Bachelor's,1965.0,f,12/28/12,11/17/13,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130580468,1,0,0,0,Unknown/Other,unk,-1.0,unk,2/21/13,11/17/13,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130295186,1,1,1,1,United States,Master's,1954.0,m,2/14/13,7/29/13,1711.0,61.0,0.0,32.0,0
HarvardX/PH278x/2013_Spring,MHxPC130240349,1,0,0,0,India,Master's,1987.0,f,5/3/13,5/3/13,1.0,1.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130535828,1,1,1,0,United States,Doctorate,1955.0,m,3/20/13,8/16/13,1464.0,22.0,117.0,9.0,0
HarvardX/CS50x/2012,MHxPC130233118,1,0,0,0,Unknown/Other,unk,1991.0,m,8/18/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130356579,1,1,1,1,United States,Secondary,1988.0,m,3/10/13,8/16/13,1565.0,14.0,0.0,25.0,0
HarvardX/PH207x/2012_Fall,MHxPC130035561,1,1,1,1,India,Master's,1988.0,m,10/13/12,4/18/13,3709.0,41.0,87.0,14.0,1
HarvardX/PH207x/2012_Fall,MHxPC130039149,1,1,1,1,India,Bachelor's,1985.0,m,10/21/12,1/16/13,1755.0,16.0,35.0,12.0,0
HarvardX/PH278x/2013_Spring,MHxPC130023698,1,1,0,0,Other South America,Bachelor's,1991.0,m,4/25/13,5/15/13,11.0,1.0,2.0,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130361138,1,0,0,0,Other South America,Bachelor's,1984.0,m,7/27/12,7/27/12,1.0,1.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130183566,1,1,0,0,India,Secondary,1990.0,m,12/28/12,5/14/13,4.0,1.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130119272,1,0,0,0,Other Africa,Secondary,1991.0,f,9/17/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130149608,1,0,0,0,Unknown/Other,Bachelor's,1990.0,f,8/18/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130589326,1,0,0,0,Brazil,Secondary,1996.0,f,12/26/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130126887,1,1,1,1,United States,unk,-1.0,f,1/1/13,8/27/13,2294.0,31.0,0.0,27.0,0
HarvardX/PH207x/2012_Fall,MHxPC130236474,1,1,1,1,Spain,Master's,1988.0,m,10/9/12,1/13/13,9103.0,44.0,1606.0,16.0,0
HarvardX/CS50x/2012,MHxPC130059781,1,1,1,1,Spain,Bachelor's,1978.0,m,11/21/12,5/4/13,320.0,30.0,0.0,12.0,0
HarvardX/CB22x/2013_Spring,MHxPC130189323,1,1,0,0,United States,Master's,1987.0,m,6/18/13,6/18/13,24.0,1.0,0.0,2.0,0
HarvardX/CS50x/2012,MHxPC130557734,1,1,1,1,Germany,Master's,1970.0,m,9/5/12,5/30/13,188.0,32.0,0.0,12.0,0
HarvardX/CB22x/2013_Spring,MHxPC130255912,1,1,1,1,Brazil,Bachelor's,1988.0,m,5/18/13,9/6/13,1720.0,15.0,0.0,26.0,0
HarvardX/ER22x/2013_Spring,MHxPC130524508,1,1,1,1,United States,unk,-1.0,unk,1/20/13,8/12/13,963.0,20.0,0.0,24.0,2
HarvardX/PH207x/2012_Fall,MHxPC130286952,1,1,0,0,India,Bachelor's,1990.0,m,10/24/12,10/24/12,37.0,1.0,19.0,1.0,0
HarvardX/CS50x/2012,MHxPC130245750,1,0,0,0,United States,Secondary,1984.0,m,8/17/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130189043,1,0,0,0,Egypt,Bachelor's,1990.0,m,7/29/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130344107,1,1,0,0,Canada,unk,-1.0,unk,12/21/12,6/22/13,27.0,3.0,0.0,3.0,0
HarvardX/PH278x/2013_Spring,MHxPC130526499,1,1,1,0,Ukraine,Bachelor's,1990.0,f,5/26/13,6/20/13,523.0,7.0,4.0,6.0,0
HarvardX/PH278x/2013_Spring,MHxPC130269269,1,1,0,0,Other South Asia,Bachelor's,1990.0,f,2/26/13,6/22/13,9.0,1.0,0.0,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130560677,1,1,0,0,Other South America,Master's,1980.0,m,10/21/12,10/22/12,23.0,1.0,5.0,1.0,0
HarvardX/CB22x/2013_Spring,MHxPC130136355,1,1,1,1,Greece,Bachelor's,1967.0,f,2/27/13,9/4/13,3149.0,25.0,0.0,27.0,0
HarvardX/CS50x/2012,MHxPC130479855,1,1,0,0,United States,Bachelor's,1977.0,m,7/31/13,8/8/13,24.0,3.0,0.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130026638,1,1,1,1,Germany,Doctorate,1971.0,m,3/20/13,8/22/13,1497.0,15.0,0.0,23.0,0
HarvardX/CS50x/2012,MHxPC130447710,1,0,0,0,Unknown/Other,Less than Secondary,1993.0,m,9/9/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130488121,1,0,0,0,Unknown/Other,Bachelor's,1978.0,m,1/11/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130102945,1,0,0,0,Brazil,Bachelor's,1987.0,m,2/23/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130520347,1,0,0,0,Other South America,Secondary,1990.0,m,4/2/13,4/2/13,1.0,1.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130245754,1,1,0,0,United States,Bachelor's,1984.0,m,9/6/12,10/30/12,1219.0,7.0,246.0,4.0,0
HarvardX/ER22x/2013_Spring,MHxPC130537786,1,1,1,1,Other South Asia,Secondary,1992.0,f,3/28/13,6/4/13,1622.0,31.0,0.0,32.0,0
HarvardX/ER22x/2013_Spring,MHxPC130526522,1,1,0,1,Other Europe,Bachelor's,1991.0,f,3/13/13,6/27/13,471.0,6.0,0.0,14.0,0
HarvardX/CS50x/2012,MHxPC130407750,1,0,0,0,Unknown/Other,Bachelor's,1990.0,m,10/9/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130582569,1,1,0,1,Other Europe,Master's,1989.0,m,6/20/13,8/3/13,408.0,15.0,0.0,11.0,0
HarvardX/PH207x/2012_Fall,MHxPC130209501,1,1,1,1,Spain,Bachelor's,1988.0,m,10/10/12,1/20/13,7365.0,31.0,2148.0,15.0,0
HarvardX/PH207x/2012_Fall,MHxPC130104412,1,0,0,0,Unknown/Other,Secondary,1983.0,f,7/24/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130362051,1,1,1,1,India,Secondary,1994.0,m,4/2/13,7/31/13,1386.0,33.0,0.0,25.0,0
HarvardX/ER22x/2013_Spring,MHxPC130366807,1,1,0,0,United States,Bachelor's,1989.0,f,8/31/13,9/1/13,142.0,2.0,0.0,4.0,0
HarvardX/CS50x/2012,MHxPC130401686,1,0,0,0,Unknown/Other,Secondary,1970.0,m,9/8/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130448931,1,0,0,0,Pakistan,Master's,1982.0,m,9/2/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130357511,1,1,0,0,India,Master's,1972.0,f,3/3/13,4/12/13,43.0,3.0,0.0,3.0,0
HarvardX/CS50x/2012,MHxPC130073233,1,1,1,1,United Kingdom,Secondary,1980.0,m,8/4/12,5/12/13,599.0,40.0,0.0,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130330648,1,1,0,1,Other South America,Secondary,1994.0,m,1/27/13,8/11/13,637.0,10.0,0.0,16.0,0
HarvardX/CS50x/2012,MHxPC130010294,1,1,1,1,Egypt,Bachelor's,1983.0,m,8/18/12,5/22/13,521.0,50.0,0.0,12.0,0
HarvardX/CB22x/2013_Spring,MHxPC130470778,1,1,1,1,Other Europe,Master's,1976.0,m,4/14/13,9/7/13,1826.0,23.0,0.0,27.0,0
HarvardX/PH278x/2013_Spring,MHxPC130592592,1,1,1,1,Spain,unk,-1.0,unk,5/7/13,8/20/13,3720.0,47.0,810.0,8.0,0
HarvardX/PH278x/2013_Spring,MHxPC130152499,1,1,0,0,India,Master's,1963.0,m,5/13/13,7/12/13,188.0,4.0,19.0,2.0,0
HarvardX/CS50x/2012,MHxPC130556593,1,0,0,0,United States,Secondary,1960.0,f,8/24/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130228315,1,0,0,0,Other Africa,Bachelor's,1982.0,f,9/16/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130236532,1,0,0,0,India,Bachelor's,1991.0,m,6/23/13,6/23/13,1.0,1.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130202684,1,1,1,1,Nigeria,Bachelor's,1984.0,m,4/9/13,8/17/13,946.0,11.0,77.0,6.0,0
HarvardX/CS50x/2012,MHxPC130138411,1,1,1,1,United States,Bachelor's,1983.0,f,11/18/12,5/13/13,324.0,43.0,0.0,12.0,0
HarvardX/PH278x/2013_Spring,MHxPC130270067,1,0,0,0,Unknown/Other,unk,1988.0,f,12/25/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130158134,1,1,0,1,Other East Asia,Secondary,1994.0,f,1/24/13,8/22/13,336.0,2.0,0.0,6.0,0
HarvardX/PH278x/2013_Spring,MHxPC130370869,1,1,0,0,Brazil,Secondary,1992.0,m,4/10/13,7/15/13,27.0,1.0,0.0,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130267489,1,1,0,0,India,Bachelor's,1983.0,f,10/16/12,10/20/12,90.0,3.0,45.0,2.0,0
HarvardX/CS50x/2012,MHxPC130434880,1,1,1,1,United States,Secondary,1979.0,m,10/25/12,5/9/13,271.0,43.0,0.0,10.0,0
HarvardX/ER22x/2013_Spring,MHxPC130382783,1,1,1,1,United States,Doctorate,-1.0,f,2/17/13,8/16/13,1549.0,33.0,0.0,32.0,0
HarvardX/CS50x/2012,MHxPC130529906,1,0,0,0,Other Middle East/Central Asia,Bachelor's,1981.0,f,7/31/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130004997,1,0,0,0,United States,Secondary,1989.0,m,8/15/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130342147,1,0,0,0,India,Master's,1982.0,m,10/8/12,10/9/12,2.0,1.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130337324,1,1,0,0,India,Bachelor's,1990.0,m,5/6/13,7/4/13,227.0,8.0,0.0,8.0,0
HarvardX/CS50x/2012,MHxPC130000504,1,0,0,0,Unknown/Other,Secondary,1993.0,m,10/15/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130159024,1,1,0,0,Canada,Bachelor's,1984.0,m,1/4/13,4/1/13,38.0,8.0,0.0,5.0,0
HarvardX/CS50x/2012,MHxPC130133817,1,1,0,0,United States,Bachelor's,1971.0,m,8/13/12,6/7/13,1.0,1.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130206483,1,1,0,0,United States,Secondary,1983.0,m,11/20/12,7/11/13,6.0,3.0,0.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130592261,1,1,0,0,United States,Bachelor's,1965.0,f,6/6/13,6/9/13,15.0,4.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130341366,1,0,0,0,Unknown/Other,Bachelor's,1971.0,m,7/24/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130034298,1,1,1,1,United Kingdom,unk,-1.0,unk,2/16/13,8/26/13,2377.0,37.0,0.0,18.0,0
HarvardX/CS50x/2012,MHxPC130035346,1,0,0,0,United States,Secondary,1994.0,f,9/5/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130555421,1,1,0,0,Other Europe,Master's,1986.0,f,4/8/13,4/12/13,24.0,3.0,0.0,2.0,0
HarvardX/CB22x/2013_Spring,MHxPC130508308,1,1,0,0,United States,Bachelor's,1989.0,f,3/27/13,3/27/13,9.0,1.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130120388,1,0,0,0,Morocco,Bachelor's,1990.0,m,3/24/13,3/24/13,2.0,1.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130058693,1,1,0,0,India,Bachelor's,1993.0,m,10/1/12,2/27/13,29.0,1.0,0.0,4.0,0
HarvardX/CS50x/2012,MHxPC130288467,1,0,0,0,Other Europe,Secondary,1992.0,m,10/20/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130551379,1,1,0,0,Other Europe,Master's,1982.0,f,3/10/13,5/16/13,488.0,3.0,94.0,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130107207,1,1,0,1,Poland,Bachelor's,1989.0,m,2/13/13,8/15/13,558.0,42.0,0.0,10.0,0
HarvardX/ER22x/2013_Spring,MHxPC130459624,1,1,0,0,India,Secondary,1994.0,m,4/7/13,8/2/13,396.0,2.0,0.0,12.0,0
HarvardX/PH278x/2013_Spring,MHxPC130325177,1,1,0,0,United States,Master's,1983.0,f,4/12/13,5/20/13,130.0,3.0,3.0,2.0,0
HarvardX/PH278x/2013_Spring,MHxPC130091752,1,1,0,0,Other Middle East/Central Asia,Bachelor's,1981.0,f,5/12/13,6/1/13,644.0,10.0,42.0,3.0,0
HarvardX/PH207x/2012_Fall,MHxPC130398853,1,1,0,0,Portugal,Bachelor's,1991.0,f,8/14/12,10/16/12,30.0,3.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130121954,1,1,0,0,Poland,Bachelor's,1988.0,m,11/3/12,3/18/13,55.0,4.0,0.0,3.0,0
HarvardX/PH207x/2012_Fall,MHxPC130153096,1,1,0,0,United States,Master's,-1.0,f,7/24/12,10/21/12,16.0,3.0,1.0,2.0,0
HarvardX/PH278x/2013_Spring,MHxPC130375729,1,0,0,0,United States,Master's,1982.0,f,2/20/13,2/20/13,1.0,1.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130051749,1,0,0,0,Egypt,Secondary,1992.0,m,10/2/12,10/15/12,16.0,3.0,0.0,0.0,1
HarvardX/CB22x/2013_Spring,MHxPC130238246,1,1,1,1,Other Europe,Bachelor's,1988.0,f,2/14/13,9/1/13,3468.0,72.0,0.0,26.0,0
HarvardX/PH207x/2012_Fall,MHxPC130584745,1,1,1,1,Pakistan,Master's,1974.0,m,9/24/12,3/7/13,4263.0,40.0,43.0,15.0,0
HarvardX/PH278x/2013_Spring,MHxPC130150397,1,1,1,1,Pakistan,Master's,1990.0,m,5/25/13,8/30/13,1387.0,28.0,0.0,10.0,0
HarvardX/CS50x/2012,MHxPC130390517,1,1,1,1,India,Secondary,1991.0,f,8/17/12,7/9/13,396.0,41.0,0.0,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130281201,1,0,0,0,Brazil,unk,-1.0,unk,1/30/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130366609,1,1,1,1,Other East Asia,Secondary,1995.0,m,5/17/13,7/28/13,2782.0,9.0,341.0,8.0,0
HarvardX/CS50x/2012,MHxPC130141666,1,1,1,1,United States,Master's,1973.0,m,8/29/12,4/22/13,164.0,8.0,0.0,12.0,0
HarvardX/PH278x/2013_Spring,MHxPC130161622,1,1,0,0,Other Europe,Secondary,1990.0,m,1/26/13,5/21/13,7.0,2.0,2.0,1.0,0
HarvardX/CB22x/2013_Spring,MHxPC130249472,1,1,1,1,Russian Federation,Secondary,1993.0,f,3/16/13,7/27/13,1809.0,44.0,0.0,24.0,0
HarvardX/PH207x/2012_Fall,MHxPC130531785,1,1,0,0,United States,Bachelor's,1990.0,f,9/26/12,11/1/12,118.0,5.0,8.0,2.0,0
HarvardX/CS50x/2012,MHxPC130183185,1,0,0,0,Spain,Master's,1982.0,m,9/25/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130376221,1,1,1,1,Philippines,Bachelor's,1992.0,f,5/29/13,8/11/13,940.0,18.0,0.0,25.0,0
HarvardX/CS50x/2012,MHxPC130216211,1,0,0,0,Unknown/Other,Secondary,1989.0,m,8/17/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130592520,1,1,1,1,India,unk,-1.0,unk,6/11/13,8/4/13,1573.0,19.0,0.0,32.0,0
HarvardX/PH278x/2013_Spring,MHxPC130290200,1,0,0,0,United States,Bachelor's,1978.0,f,3/17/13,3/17/13,1.0,1.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130031025,1,1,1,1,United States,Doctorate,1968.0,f,7/28/12,3/7/13,6570.0,44.0,837.0,15.0,0
HarvardX/PH207x/2012_Fall,MHxPC130476753,1,1,1,1,India,Master's,1978.0,m,10/6/12,1/18/13,3275.0,35.0,195.0,15.0,0
HarvardX/ER22x/2013_Spring,MHxPC130509212,1,0,0,0,Unknown/Other,Master's,1981.0,f,2/15/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130182004,1,0,0,0,United States,Secondary,1984.0,f,5/28/13,5/29/13,3.0,1.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130219392,1,0,0,0,Bangladesh,Secondary,1994.0,m,10/4/12,unk,0.0,0.0,0.0,0.0,0
